num,time,x_data,y_data,z_data,name
537,1615480237144,10.349,3.693,4.462,accelerometer
538,1615480237162,11.57,4.375,5.643,accelerometer
539,1615480237180,12.477,5.243,6.165,accelerometer
540,1615480237199,13.54,5.046,5.757,accelerometer
541,1615480237219,14.186,3.807,5.352,accelerometer
542,1615480237237,14.066,2.396,6.431,accelerometer
543,1615480237257,12.517,1.26,8.686,accelerometer
544,1615480237275,9.937,1.196,9.967,accelerometer
545,1615480237294,9.086,1.369,9.621,accelerometer
546,1615480237313,10.038,1.101,7.853,accelerometer
547,1615480237332,10.719,1.123,6.168,accelerometer
548,1615480237351,10.174,1.202,4.752,accelerometer
549,1615480237370,9.228,1.203,3.881,accelerometer
550,1615480237389,7.974,1.24,3.427,accelerometer
551,1615480237408,6.777,1.221,3.107,accelerometer
552,1615480237427,5.965,1.27,2.748,accelerometer
553,1615480237446,5.764,1.263,2.092,accelerometer
554,1615480237466,5.958,1.367,1.908,accelerometer
555,1615480237484,6.132,1.679,2.087,accelerometer
556,1615480237503,6.153,1.836,1.682,accelerometer
557,1615480237523,5.909,1.981,1.566,accelerometer
558,1615480237541,5.662,2.104,1.656,accelerometer
559,1615480237560,5.705,2.057,1.709,accelerometer
560,1615480237578,5.55,2.036,2.122,accelerometer
561,1615480237599,5.588,2.046,2.693,accelerometer
562,1615480237621,6.073,2.07,2.917,accelerometer
563,1615480237636,6.192,2.047,2.956,accelerometer
564,1615480237655,6.263,2.069,3.142,accelerometer
565,1615480237678,6.628,2.151,3.194,accelerometer
566,1615480237692,8.137,2.281,3.531,accelerometer
567,1615480237717,9.486,2.261,3.581,accelerometer
568,1615480237731,9.875,2.21,3.581,accelerometer
569,1615480237750,10.598,2.225,4.251,accelerometer
570,1615480237773,11.762,2.316,5.16,accelerometer
571,1615480237793,12.683,2.512,6.322,accelerometer
572,1615480237810,13.7,2.609,7.514,accelerometer
573,1615480237830,13.795,2.661,7.494,accelerometer
574,1615480237849,12.665,2.456,6.539,accelerometer
575,1615480237864,12.473,2.209,7.117,accelerometer
576,1615480237887,12.208,2.225,7.506,accelerometer
577,1615480237902,11.242,2.238,6.38,accelerometer
578,1615480237925,9.826,2.16,4.858,accelerometer
579,1615480237942,8.057,2.143,3.513,accelerometer
580,1615480237962,6.303,2.193,2.216,accelerometer
581,1615480237982,4.99,2.312,0.95,accelerometer
582,1615480237999,4.322,2.49,0.028,accelerometer
583,1615480238020,4.168,2.623,-0.477,accelerometer
584,1615480238039,4.604,2.669,-0.358,accelerometer
585,1615480238054,5.505,2.485,0.285,accelerometer
586,1615480238074,6.048,2.358,1.144,accelerometer
587,1615480238094,6.924,2.233,2.099,accelerometer
588,1615480238111,7.828,2.198,2.947,accelerometer
589,1615480238134,8.07,2.309,3.502,accelerometer
590,1615480238149,8.236,2.416,3.706,accelerometer
591,1615480238168,8.573,2.52,3.892,accelerometer
592,1615480238188,8.573,2.503,4.089,accelerometer
593,1615480238207,7.722,2.651,4.17,accelerometer
594,1615480238225,7.427,2.83,4.198,accelerometer
595,1615480238247,8.196,2.924,4.713,accelerometer
596,1615480238262,8.959,3.159,5.093,accelerometer
597,1615480238283,10.148,3.556,5.274,accelerometer
598,1615480238304,12.181,3.988,5.574,accelerometer
599,1615480238324,13.304,4.951,5.879,accelerometer
600,1615480238340,13.607,4.455,5.984,accelerometer
601,1615480238360,14.049,2.78,6.773,accelerometer
602,1615480238379,12.964,1.836,8.636,accelerometer
603,1615480238399,10.292,1.309,9.735,accelerometer
604,1615480238414,8.033,1.242,9.433,accelerometer
605,1615480238439,8.002,1.348,8.448,accelerometer
606,1615480238454,9.413,1.228,6.465,accelerometer
607,1615480238476,9.88,1.287,4.891,accelerometer
608,1615480238495,9.037,1.373,3.769,accelerometer
609,1615480238510,7.897,1.327,3.225,accelerometer
610,1615480238533,7.029,1.267,3.299,accelerometer
611,1615480238552,6.499,1.137,3.464,accelerometer
612,1615480238569,6.011,1.06,3.59,accelerometer
613,1615480238586,5.607,1.071,3.562,accelerometer
614,1615480238606,5.459,1.111,3.298,accelerometer
615,1615480238624,5.362,1.229,2.812,accelerometer
616,1615480238643,5.375,1.309,2.149,accelerometer
617,1615480238661,5.629,1.464,1.826,accelerometer
618,1615480238680,6.33,1.664,1.88,accelerometer
619,1615480238699,6.699,1.881,2.075,accelerometer
620,1615480238719,6.923,1.818,2.329,accelerometer
621,1615480238738,6.895,1.726,2.181,accelerometer
622,1615480238756,6.571,1.878,1.791,accelerometer
623,1615480238775,7.277,2.046,1.668,accelerometer
624,1615480238800,8.783,2.265,1.395,accelerometer
625,1615480238814,10.29,2.498,0.959,accelerometer
626,1615480238836,11.647,2.712,1.275,accelerometer
627,1615480238856,12.33,3.081,2.326,accelerometer
628,1615480238874,13.263,2.99,3.741,accelerometer
629,1615480238893,13.91,3.254,5.314,accelerometer
630,1615480238909,14.417,3.472,5.964,accelerometer
631,1615480238930,14.34,3.167,6.361,accelerometer
632,1615480238949,13.447,2.748,7.249,accelerometer
633,1615480238967,12.742,2.216,8.23,accelerometer
634,1615480238986,12.431,1.72,8.178,accelerometer
635,1615480239005,11.7,1.464,6.551,accelerometer
636,1615480239023,10.019,1.37,3.422,accelerometer
637,1615480239042,7.921,1.197,0.319,accelerometer
638,1615480239062,5.957,1.198,-1.602,accelerometer
639,1615480239080,4.549,1.528,-2.049,accelerometer
640,1615480239101,3.755,1.841,-1.571,accelerometer
641,1615480239121,3.531,2.012,-0.863,accelerometer
642,1615480239142,3.918,1.956,-0.023,accelerometer
643,1615480239160,4.347,1.87,0.706,accelerometer
644,1615480239175,4.703,1.844,0.83,accelerometer
645,1615480239194,5.668,1.795,1.084,accelerometer
646,1615480239213,6.517,1.935,1.407,accelerometer
647,1615480239233,7.432,2.173,1.442,accelerometer
648,1615480239255,8.992,2.358,1.557,accelerometer
649,1615480239273,10.26,2.282,1.786,accelerometer
650,1615480239293,10.418,2.083,1.754,accelerometer
651,1615480239309,9.864,1.924,1.834,accelerometer
652,1615480239329,9.314,1.953,2.122,accelerometer
653,1615480239349,9.328,2.083,2.423,accelerometer
654,1615480239370,10.287,2.168,2.885,accelerometer
655,1615480239389,11.398,2.198,3.397,accelerometer
656,1615480239407,11.827,2.258,3.976,accelerometer
657,1615480239422,11.575,2.944,4.42,accelerometer
658,1615480239445,12.677,3.464,4.542,accelerometer
659,1615480239463,14.099,3.172,4.515,accelerometer
660,1615480239480,14.31,2.377,5.208,accelerometer
661,1615480239499,13.038,1.54,6.793,accelerometer
662,1615480239516,10.738,1.013,8.198,accelerometer
663,1615480239536,8.968,0.974,8.642,accelerometer
664,1615480239556,9.114,0.976,8.186,accelerometer
665,1615480239572,10.476,0.772,6.896,accelerometer
666,1615480239593,11.062,0.748,5.374,accelerometer
667,1615480239612,10.804,0.718,4.325,accelerometer
668,1615480239632,10.111,0.639,3.881,accelerometer
669,1615480239650,9.123,0.619,3.8,accelerometer
670,1615480239669,8.294,0.521,3.496,accelerometer
671,1615480239688,7.746,0.464,2.792,accelerometer
672,1615480239707,7.503,0.368,1.714,accelerometer
673,1615480239727,7.048,0.765,1.232,accelerometer
674,1615480239745,6.221,0.939,1.082,accelerometer
675,1615480239768,5.881,0.991,0.205,accelerometer
676,1615480239783,5.75,1.269,-0.437,accelerometer
677,1615480239806,6.062,1.439,-0.731,accelerometer
678,1615480239826,5.923,1.485,-0.813,accelerometer
679,1615480239843,5.539,1.571,-0.54,accelerometer
680,1615480239863,5.606,1.519,-0.041,accelerometer
681,1615480239881,6.146,1.299,0.604,accelerometer
682,1615480239897,7.083,1.158,1.251,accelerometer
683,1615480239916,8.556,1.196,1.977,accelerometer
684,1615480239936,10.609,1.44,1.962,accelerometer
685,1615480239956,12.34,1.5,1.11,accelerometer
686,1615480239976,13.291,1.732,0.554,accelerometer
687,1615480239996,13.455,2.051,1.025,accelerometer
688,1615480240015,13.643,2.448,3.995,accelerometer
689,1615480240033,15.111,3.133,2.191,accelerometer
690,1615480240054,15.282,2.887,1.086,accelerometer
691,1615480240071,14.076,2.774,3.036,accelerometer
692,1615480240090,13.081,2.538,5.77,accelerometer
693,1615480240110,12.852,2.393,7.369,accelerometer
694,1615480240129,12.558,2.176,6.494,accelerometer
695,1615480240149,11.192,1.98,3.567,accelerometer
696,1615480240167,9.169,1.922,0.4,accelerometer
697,1615480240186,7.238,1.734,-2.453,accelerometer
698,1615480240201,5.883,1.688,-3.53,accelerometer
699,1615480240224,4.982,1.755,-2.925,accelerometer
700,1615480240240,4.223,1.917,-1.913,accelerometer
701,1615480240263,3.484,1.781,-1.71,accelerometer
702,1615480240279,3.348,1.694,-1.359,accelerometer
703,1615480240299,4.108,1.64,-1.013,accelerometer
704,1615480240319,5.329,1.629,-0.828,accelerometer
705,1615480240338,6.178,1.744,-0.715,accelerometer
706,1615480240358,6.821,1.96,-0.719,accelerometer
707,1615480240375,7.799,1.99,-0.735,accelerometer
708,1615480240392,9.196,1.799,-0.549,accelerometer
709,1615480240411,10.393,1.726,-0.444,accelerometer
710,1615480240431,11.498,1.492,0.291,accelerometer
711,1615480240449,12.244,1.695,1.755,accelerometer
712,1615480240468,13.031,2.099,2.46,accelerometer
713,1615480240487,13.808,2.246,2.98,accelerometer
714,1615480240505,13.615,2.197,2.918,accelerometer
715,1615480240525,12.028,2.323,2.622,accelerometer
716,1615480240543,11.074,2.84,2.57,accelerometer
717,1615480240566,11.375,3.33,3.145,accelerometer
718,1615480240584,12.596,3.352,3.747,accelerometer
719,1615480240601,12.923,3.004,4.466,accelerometer
720,1615480240618,11.423,2.439,4.795,accelerometer
721,1615480240638,9.904,1.979,5.32,accelerometer
722,1615480240656,9.389,1.798,5.995,accelerometer
723,1615480240676,10.112,1.682,6.359,accelerometer
724,1615480240694,11.068,1.456,6.519,accelerometer
725,1615480240715,11.09,1.017,6.269,accelerometer
726,1615480240732,9.902,0.543,5.997,accelerometer
727,1615480240751,8.165,0.364,5.652,accelerometer
728,1615480240769,6.868,0.391,5.198,accelerometer
729,1615480240788,5.913,0.314,4.596,accelerometer
730,1615480240808,5.177,0.188,3.788,accelerometer
731,1615480240831,4.83,0.192,3.337,accelerometer
732,1615480240847,4.8,0.264,2.938,accelerometer
733,1615480240869,4.804,0.306,2.76,accelerometer
734,1615480240886,4.994,0.401,2.759,accelerometer
735,1615480240906,5.687,0.679,1.542,accelerometer
736,1615480240921,6.574,0.763,1.405,accelerometer
737,1615480240942,7.266,0.983,1.646,accelerometer
738,1615480240964,7.314,1.0,2.437,accelerometer
739,1615480240978,7.142,0.904,3.518,accelerometer
740,1615480240997,7.497,0.703,4.719,accelerometer
741,1615480241016,8.453,0.606,5.428,accelerometer
742,1615480241037,9.963,0.489,5.225,accelerometer
743,1615480241055,11.634,0.459,5.185,accelerometer
744,1615480241076,12.65,0.4,5.284,accelerometer
745,1615480241095,13.594,0.93,4.644,accelerometer
746,1615480241111,15.269,1.149,4.744,accelerometer
747,1615480241131,16.11,1.205,5.721,accelerometer
748,1615480241150,15.081,1.261,6.73,accelerometer
749,1615480241169,13.62,0.861,7.979,accelerometer
750,1615480241191,12.773,0.266,9.373,accelerometer
751,1615480241206,12.035,-0.24,9.029,accelerometer
752,1615480241230,11.224,-0.846,6.431,accelerometer
753,1615480241247,9.322,-0.807,2.98,accelerometer
754,1615480241269,7.796,-0.476,0.154,accelerometer
755,1615480241287,6.259,0.261,-1.492,accelerometer
756,1615480241302,5.317,0.913,-2.293,accelerometer
757,1615480241321,5.31,1.274,-2.186,accelerometer
758,1615480241342,5.237,1.68,-1.433,accelerometer
759,1615480241361,5.152,1.841,-0.849,accelerometer
760,1615480241379,5.176,1.729,-0.695,accelerometer
761,1615480241398,5.292,1.601,-0.156,accelerometer
762,1615480241415,5.769,1.475,0.746,accelerometer
763,1615480241434,6.53,1.479,1.268,accelerometer
764,1615480241453,7.303,1.577,1.232,accelerometer
765,1615480241472,8.618,1.578,1.532,accelerometer
766,1615480241490,9.569,1.509,1.713,accelerometer
767,1615480241510,10.068,1.362,1.46,accelerometer
768,1615480241529,10.625,1.105,1.567,accelerometer
769,1615480241548,10.618,0.946,1.919,accelerometer
770,1615480241566,10.287,0.808,2.526,accelerometer
771,1615480241586,10.95,0.664,3.538,accelerometer
772,1615480241605,12.212,0.47,4.953,accelerometer
773,1615480241624,12.606,0.7,6.039,accelerometer
774,1615480241643,12.696,1.472,6.242,accelerometer
775,1615480241663,13.437,1.79,5.815,accelerometer
776,1615480241686,14.302,1.141,6.056,accelerometer
777,1615480241701,13.574,0.427,7.172,accelerometer
778,1615480241725,11.173,-0.066,8.319,accelerometer
779,1615480241741,9.029,-0.048,8.941,accelerometer
780,1615480241761,8.678,-0.208,8.267,accelerometer
781,1615480241782,9.534,-0.179,6.754,accelerometer
782,1615480241801,10.061,0.063,5.33,accelerometer
783,1615480241819,9.921,0.16,4.63,accelerometer
784,1615480241838,8.962,0.331,5.209,accelerometer
785,1615480241853,7.649,0.438,6.337,accelerometer
786,1615480241872,6.625,0.061,5.667,accelerometer
787,1615480241890,6.074,-0.051,4.571,accelerometer
788,1615480241911,5.855,0.194,3.451,accelerometer
789,1615480241930,5.634,0.208,2.046,accelerometer
790,1615480241949,5.537,0.396,1.295,accelerometer
791,1615480241968,5.687,0.574,0.958,accelerometer
792,1615480241988,5.937,0.694,0.937,accelerometer
793,1615480242006,6.317,0.77,1.281,accelerometer
794,1615480242024,6.875,0.72,2.149,accelerometer
795,1615480242043,7.21,0.596,2.95,accelerometer
796,1615480242063,7.545,0.312,3.342,accelerometer
797,1615480242081,7.854,0.084,3.296,accelerometer
798,1615480242100,8.695,-0.063,2.767,accelerometer
799,1615480242119,10.1,-0.165,2.234,accelerometer
800,1615480242138,10.749,-0.153,1.58,accelerometer
801,1615480242156,10.407,-0.33,1.046,accelerometer
802,1615480242176,10.341,-0.461,0.788,accelerometer
803,1615480242195,10.777,-0.711,1.687,accelerometer
804,1615480242213,11.623,-0.918,3.525,accelerometer
805,1615480242233,13.201,-0.845,5.412,accelerometer
806,1615480242251,14.307,-0.67,6.261,accelerometer
807,1615480242270,14.588,-0.699,6.559,accelerometer
808,1615480242289,14.643,-0.892,7.199,accelerometer
809,1615480242308,14.051,-0.934,7.647,accelerometer
810,1615480242328,12.514,-0.567,7.194,accelerometer
811,1615480242346,10.606,-0.185,5.922,accelerometer
812,1615480242365,9.1,0.13,4.511,accelerometer
813,1615480242384,8.135,0.543,2.858,accelerometer
814,1615480242403,7.769,0.784,1.345,accelerometer
815,1615480242423,7.297,1.012,0.61,accelerometer
816,1615480242444,6.717,1.205,0.848,accelerometer
817,1615480242461,6.266,1.357,1.625,accelerometer
818,1615480242485,6.324,1.376,2.167,accelerometer
819,1615480242502,6.133,1.426,1.917,accelerometer
820,1615480242519,6.376,1.33,1.797,accelerometer
821,1615480242542,6.893,1.376,1.753,accelerometer
822,1615480242556,7.409,1.549,1.673,accelerometer
823,1615480242579,8.062,1.729,1.781,accelerometer
824,1615480242598,8.28,1.893,2.018,accelerometer
825,1615480242613,7.999,2.02,1.921,accelerometer
826,1615480242632,7.446,2.207,1.484,accelerometer
827,1615480242651,7.272,2.39,0.883,accelerometer
828,1615480242670,7.659,2.566,0.127,accelerometer
829,1615480242691,8.203,2.712,0.182,accelerometer
830,1615480242708,9.15,2.635,1.06,accelerometer
831,1615480242727,10.277,2.663,1.849,accelerometer
832,1615480242747,11.221,2.812,2.551,accelerometer
833,1615480242765,11.779,2.862,3.634,accelerometer
834,1615480242785,12.455,2.856,5.143,accelerometer
835,1615480242804,14.724,2.674,6.72,accelerometer
836,1615480242822,17.186,2.336,7.319,accelerometer
837,1615480242843,15.617,1.766,6.028,accelerometer
838,1615480242862,10.566,1.361,3.685,accelerometer
839,1615480242883,7.0,1.071,2.106,accelerometer
840,1615480242901,6.693,0.9,2.349,accelerometer
841,1615480242918,8.342,1.198,4.357,accelerometer
842,1615480242939,10.228,1.181,5.616,accelerometer
843,1615480242958,11.222,1.019,5.448,accelerometer
844,1615480242978,10.481,0.942,4.63,accelerometer
845,1615480242998,9.216,0.884,3.764,accelerometer
846,1615480243012,8.38,0.907,3.151,accelerometer
847,1615480243033,7.752,0.97,2.585,accelerometer
848,1615480243053,7.037,1.076,2.13,accelerometer
849,1615480243070,6.321,1.132,2.015,accelerometer
850,1615480243092,5.931,1.132,2.146,accelerometer
851,1615480243107,6.056,1.135,2.448,accelerometer
852,1615480243131,6.364,1.152,2.553,accelerometer
853,1615480243145,6.838,1.196,2.436,accelerometer
854,1615480243167,7.147,1.217,2.469,accelerometer
855,1615480243187,7.484,1.216,2.708,accelerometer
856,1615480243204,7.432,1.225,2.584,accelerometer
857,1615480243222,7.423,1.196,2.555,accelerometer
858,1615480243244,7.333,1.114,2.532,accelerometer
859,1615480243262,8.139,1.089,2.426,accelerometer
860,1615480243279,8.922,1.119,2.021,accelerometer
861,1615480243300,8.821,1.224,1.679,accelerometer
862,1615480243320,8.465,1.177,1.393,accelerometer
863,1615480243338,8.235,0.902,1.568,accelerometer
864,1615480243356,8.645,0.782,2.231,accelerometer
865,1615480243372,10.897,0.784,3.235,accelerometer
866,1615480243391,13.898,0.872,4.28,accelerometer
867,1615480243410,14.74,1.113,4.213,accelerometer
868,1615480243430,14.282,1.363,3.233,accelerometer
869,1615480243449,14.033,1.344,2.437,accelerometer
870,1615480243467,13.647,1.043,2.863,accelerometer
871,1615480243487,12.812,0.705,4.308,accelerometer
872,1615480243506,12.559,0.625,6.126,accelerometer
873,1615480243524,11.699,0.964,6.316,accelerometer
874,1615480243543,10.293,1.193,4.719,accelerometer
875,1615480243561,9.184,1.33,3.294,accelerometer
876,1615480243582,8.463,1.472,1.917,accelerometer
877,1615480243600,8.2,1.538,1.044,accelerometer
878,1615480243619,7.834,1.565,0.555,accelerometer
879,1615480243638,6.943,1.731,0.022,accelerometer
880,1615480243659,6.824,1.762,-0.102,accelerometer
881,1615480243676,7.347,1.689,-0.107,accelerometer
882,1615480243695,7.455,1.759,-0.349,accelerometer
883,1615480243714,7.289,1.818,-0.536,accelerometer
884,1615480243732,7.375,1.724,-0.439,accelerometer
885,1615480243751,7.562,1.552,-0.15,accelerometer
886,1615480243770,7.6,1.605,0.43,accelerometer
887,1615480243789,7.809,1.685,0.678,accelerometer
888,1615480243809,7.846,1.791,0.878,accelerometer
889,1615480243827,7.627,1.977,1.18,accelerometer
890,1615480243847,7.589,1.992,1.266,accelerometer
891,1615480243866,7.798,2.009,1.496,accelerometer
892,1615480243884,8.629,2.17,1.996,accelerometer
893,1615480243903,9.71,2.26,1.796,accelerometer
894,1615480243922,11.156,2.25,0.946,accelerometer
895,1615480243941,12.204,2.206,0.095,accelerometer
896,1615480243961,12.867,1.768,0.017,accelerometer
897,1615480243979,13.738,1.036,1.016,accelerometer
898,1615480243998,14.716,0.228,2.932,accelerometer
899,1615480244018,14.116,-0.305,4.723,accelerometer
900,1615480244036,12.156,-0.636,5.536,accelerometer
901,1615480244055,11.375,-1.476,6.011,accelerometer
902,1615480244074,11.842,-2.116,6.928,accelerometer
903,1615480244093,12.754,-1.563,7.161,accelerometer
904,1615480244112,12.523,-0.834,5.959,accelerometer
905,1615480244131,10.871,-0.572,4.372,accelerometer
906,1615480244151,8.846,-0.392,3.486,accelerometer
907,1615480244169,7.231,-0.243,3.088,accelerometer
908,1615480244188,5.927,-0.133,2.442,accelerometer
909,1615480244207,5.184,0.149,2.047,accelerometer
910,1615480244226,4.802,0.414,2.179,accelerometer
911,1615480244246,5.196,0.449,2.116,accelerometer
912,1615480244264,6.054,0.544,1.59,accelerometer
913,1615480244283,6.93,0.633,0.912,accelerometer
914,1615480244302,7.773,0.724,0.53,accelerometer
915,1615480244321,8.821,0.892,0.647,accelerometer
916,1615480244340,9.458,1.038,1.172,accelerometer
917,1615480244360,9.762,1.132,1.918,accelerometer
918,1615480244378,9.407,1.211,2.59,accelerometer
919,1615480244397,8.917,1.393,3.505,accelerometer
920,1615480244417,8.937,1.42,3.788,accelerometer
921,1615480244436,8.86,1.449,3.476,accelerometer
922,1615480244455,8.678,1.616,3.052,accelerometer
923,1615480244474,8.624,1.743,2.437,accelerometer
924,1615480244494,8.802,1.784,1.722,accelerometer
925,1615480244512,9.366,1.758,1.064,accelerometer
926,1615480244534,10.779,1.817,0.437,accelerometer
927,1615480244550,12.462,1.994,0.106,accelerometer
928,1615480244569,14.052,2.17,0.75,accelerometer
929,1615480244587,14.596,2.523,1.162,accelerometer
930,1615480244607,14.489,2.551,2.184,accelerometer
931,1615480244626,13.473,1.728,4.127,accelerometer
932,1615480244645,11.859,1.033,6.066,accelerometer
933,1615480244667,11.317,0.654,6.997,accelerometer
934,1615480244683,11.078,0.702,6.142,accelerometer
935,1615480244702,10.499,0.709,3.567,accelerometer
936,1615480244722,9.602,0.74,1.242,accelerometer
937,1615480244743,8.521,0.899,-0.014,accelerometer
938,1615480244764,7.37,1.126,-0.447,accelerometer
939,1615480244780,6.474,1.568,-0.374,accelerometer
940,1615480244798,5.782,1.979,-0.708,accelerometer
941,1615480244816,5.809,1.967,-1.542,accelerometer
942,1615480244835,6.47,2.099,-0.48,accelerometer
943,1615480244853,7.575,1.938,1.103,accelerometer
944,1615480244874,8.034,1.513,1.049,accelerometer
945,1615480244892,7.868,1.463,0.748,accelerometer
946,1615480244912,7.826,1.954,0.632,accelerometer
947,1615480244929,8.401,2.504,0.631,accelerometer
948,1615480244949,9.531,2.707,1.418,accelerometer
949,1615480244968,9.569,2.612,1.433,accelerometer
950,1615480244988,8.666,2.709,1.151,accelerometer
951,1615480245007,8.26,3.156,1.511,accelerometer
952,1615480245027,9.168,3.078,2.226,accelerometer
953,1615480245044,10.716,2.157,1.35,accelerometer
954,1615480245063,12.011,2.522,-0.08,accelerometer
955,1615480245082,15.579,3.909,-0.485,accelerometer
956,1615480245101,17.129,4.536,-1.415,accelerometer
957,1615480245121,12.17,4.897,-2.125,accelerometer
958,1615480245139,8.361,5.918,-1.837,accelerometer
959,1615480245159,9.263,7.071,-1.386,accelerometer
960,1615480245182,12.688,8.015,-1.353,accelerometer
961,1615480245196,11.783,7.929,-0.866,accelerometer
962,1615480245218,8.855,6.252,0.14,accelerometer
963,1615480245235,6.546,3.909,1.746,accelerometer
964,1615480245253,4.96,2.395,2.839,accelerometer
965,1615480245272,4.736,1.837,3.148,accelerometer
966,1615480245294,6.297,1.169,2.428,accelerometer
967,1615480245315,5.834,1.892,1.245,accelerometer
968,1615480245332,5.084,3.484,0.319,accelerometer
969,1615480245352,5.055,4.412,-0.952,accelerometer
970,1615480245369,6.349,5.027,-2.031,accelerometer
971,1615480245388,6.881,5.511,-2.43,accelerometer
972,1615480245410,6.684,5.894,-1.897,accelerometer
973,1615480245424,6.345,5.717,-1.314,accelerometer
974,1615480245443,6.271,5.009,-0.855,accelerometer
975,1615480245466,6.742,4.61,-1.644,accelerometer
976,1615480245481,7.478,4.107,-1.539,accelerometer
977,1615480245500,7.829,3.69,-0.647,accelerometer
978,1615480245523,7.493,4.175,-0.887,accelerometer
979,1615480245541,7.022,5.541,-0.742,accelerometer
980,1615480245557,6.666,6.674,-1.18,accelerometer
981,1615480245580,7.037,6.907,-1.855,accelerometer
982,1615480245599,7.638,6.664,-1.805,accelerometer
983,1615480245615,8.426,6.229,-1.097,accelerometer
984,1615480245635,9.065,5.892,-0.399,accelerometer
985,1615480245654,8.541,5.656,-0.449,accelerometer
986,1615480245676,8.087,5.92,-0.906,accelerometer
987,1615480245690,7.953,6.565,-0.951,accelerometer
988,1615480245709,7.942,6.94,-0.288,accelerometer
989,1615480245728,8.87,6.695,-0.148,accelerometer
990,1615480245747,10.541,6.463,-1.156,accelerometer
991,1615480245766,11.898,6.385,-1.67,accelerometer
992,1615480245784,13.007,6.908,-2.724,accelerometer
993,1615480245804,13.017,7.046,-2.298,accelerometer
994,1615480245823,11.614,5.975,-0.673,accelerometer
995,1615480245847,9.187,4.006,0.978,accelerometer
996,1615480245862,7.22,1.996,1.957,accelerometer
997,1615480245881,6.531,0.893,2.128,accelerometer
998,1615480245899,7.301,0.868,2.055,accelerometer
999,1615480245917,8.229,1.603,1.365,accelerometer
1000,1615480245937,11.313,2.353,-0.965,accelerometer
1001,1615480245956,13.579,3.396,-3.502,accelerometer
1002,1615480245976,12.673,4.338,-4.351,accelerometer
1003,1615480245996,10.988,4.406,-3.726,accelerometer
1004,1615480246013,8.87,4.095,-3.243,accelerometer
1005,1615480246035,6.179,4.085,-3.187,accelerometer
1006,1615480246050,4.855,4.1,-2.863,accelerometer
1007,1615480246071,4.905,3.937,-1.988,accelerometer
1008,1615480246090,5.609,3.427,-0.502,accelerometer
1009,1615480246108,6.541,2.523,1.266,accelerometer
1010,1615480246129,7.518,1.606,2.1,accelerometer
1011,1615480246146,7.835,1.116,2.373,accelerometer
1012,1615480246164,7.96,0.898,2.375,accelerometer
1013,1615480246183,7.962,1.244,1.844,accelerometer
1014,1615480246205,7.964,1.577,1.907,accelerometer
1015,1615480246222,7.926,1.723,2.328,accelerometer
1016,1615480246240,9.287,0.706,2.946,accelerometer
1017,1615480246265,11.971,-0.869,4.555,accelerometer
1018,1615480246279,12.218,-1.033,6.782,accelerometer
1019,1615480246301,11.182,-0.646,8.176,accelerometer
1020,1615480246320,9.596,-0.738,9.407,accelerometer
1021,1615480246339,10.406,-1.997,11.477,accelerometer
1022,1615480246355,9.633,-0.702,9.22,accelerometer
1023,1615480246377,11.621,-1.552,10.08,accelerometer
1024,1615480246392,9.425,-1.6,8.692,accelerometer
1025,1615480246415,6.001,-0.967,5.199,accelerometer
1026,1615480246430,3.893,-0.964,4.646,accelerometer
1027,1615480246450,3.09,-0.541,6.754,accelerometer
1028,1615480246468,3.89,-0.811,8.995,accelerometer
1029,1615480246488,5.069,-1.109,8.963,accelerometer
1030,1615480246506,6.625,-0.782,9.441,accelerometer
1031,1615480246525,8.176,-0.559,10.132,accelerometer
1032,1615480246545,8.893,-0.58,10.04,accelerometer
1033,1615480246567,8.386,-0.482,8.62,accelerometer
1034,1615480246582,7.844,-0.125,6.938,accelerometer
1035,1615480246605,7.146,0.335,5.673,accelerometer
1036,1615480246620,6.249,0.666,5.023,accelerometer
1037,1615480246643,6.127,1.142,5.268,accelerometer
1038,1615480246659,6.629,1.455,5.931,accelerometer
1039,1615480246681,6.195,1.445,7.159,accelerometer
1040,1615480246699,5.536,1.22,6.88,accelerometer
1041,1615480246715,5.411,0.824,6.726,accelerometer
1042,1615480246738,5.612,0.619,7.025,accelerometer
1043,1615480246754,6.109,0.522,8.104,accelerometer
1044,1615480246776,7.464,0.422,8.867,accelerometer
1045,1615480246791,8.685,0.337,7.013,accelerometer
1046,1615480246809,7.591,0.328,5.677,accelerometer
1047,1615480246831,6.532,0.34,5.578,accelerometer
1048,1615480246849,6.094,0.112,5.898,accelerometer
1049,1615480246866,5.943,-0.061,6.192,accelerometer
1050,1615480246886,6.456,0.197,7.186,accelerometer
1051,1615480246905,7.466,0.58,8.423,accelerometer
1052,1615480246923,7.601,0.842,8.003,accelerometer
1053,1615480246943,7.088,1.25,6.681,accelerometer
1054,1615480246962,7.015,1.282,6.032,accelerometer
1055,1615480246982,6.498,1.335,6.502,accelerometer
1056,1615480246999,6.602,0.983,7.298,accelerometer
1057,1615480247021,7.181,0.227,6.754,accelerometer
1058,1615480247039,8.353,-0.414,6.106,accelerometer
1059,1615480247057,9.128,-0.227,5.368,accelerometer
1060,1615480247081,9.086,0.893,5.27,accelerometer
1061,1615480247098,9.826,1.012,4.98,accelerometer
1062,1615480247117,10.265,0.519,4.654,accelerometer
1063,1615480247137,9.314,0.535,3.964,accelerometer
1064,1615480247151,7.841,1.023,2.637,accelerometer
1065,1615480247174,6.898,1.198,1.529,accelerometer
